Fecha,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Ciudad de México,Coahuila,Colima,Durango,Guanajuato,Guerrero,Hidalgo,Jalisco,México,Michoacán,Morelos,Nacional,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
2020-03-17,195.19444,31.809259,6.1854963,37.302593,142.78004,71.187584,164.25645,146.83832,195.19444,71.187584,195.19444,142.78004,164.25645,195.19444,164.25645,195.19444,164.25645,847.33606,195.19444,146.83832,142.78004,142.78004,195.19444,37.302593,195.19444,51.781841,51.781841,142.78004,146.83832,142.78004,142.78004,37.302593,195.19444
2020-03-18,207.41466,33.378822,5.9496031,38.30547,150.11736,74.422195,168.28821,154.08804,207.41466,74.422195,207.41466,150.11736,168.28821,207.41466,168.28821,207.41466,168.28821,883.08997,207.41466,154.08804,150.11736,150.11736,207.41466,38.30547,207.41466,51.125637,51.125637,150.11736,154.08804,150.11736,150.11736,38.30547,207.41466
2020-03-19,207.57326,33.595692,5.9235997,38.736382,152.21976,73.793922,172.27522,159.41882,207.57326,73.793922,207.57326,152.21976,172.27522,207.57326,172.27522,207.57326,172.27522,894.55585,207.57326,159.41882,152.21976,152.21976,207.57326,38.736382,207.57326,51.019169,51.019169,152.21976,159.41882,152.21976,152.21976,38.736382,207.57326
2020-03-20,206.59814,32.928352,5.881918,38.72633,151.92963,74.111435,171.16023,152.03358,206.59814,74.111435,206.59814,151.92963,171.16023,206.59814,171.16023,206.59814,171.16023,883.92438,206.59814,152.03358,151.92963,151.92963,206.59814,38.72633,206.59814,50.554752,50.554752,151.92963,152.03358,151.92963,151.92963,38.72633,206.59814
2020-03-21,195.7179,29.91853,5.5184569,36.201603,149.10809,70.385391,159.92819,129.79764,195.7179,70.385391,195.7179,149.10809,159.92819,195.7179,159.92819,195.7179,159.92819,826.70117,195.7179,129.79764,149.10809,149.10809,195.7179,36.201603,195.7179,50.125355,50.125355,149.10809,129.79764,149.10809,149.10809,36.201603,195.7179
2020-03-22,170.90111,27.520271,5.154911,33.202377,140.01309,62.895977,145.9984,114.47124,170.90111,62.895977,170.90111,140.01309,145.9984,170.90111,145.9984,170.90111,145.9984,747.35065,170.90111,114.47124,140.01309,140.01309,170.90111,33.202377,170.90111,47.193302,47.193302,140.01309,114.47124,140.01309,140.01309,33.202377,170.90111
2020-03-23,195.76334,32.10239,5.4981351,35.028332,148.42203,72.266129,162.34283,138.32355,195.76334,72.266129,195.76334,148.42203,162.34283,195.76334,162.34283,195.76334,162.34283,841.65564,195.76334,138.32355,148.42203,148.42203,195.76334,35.028332,195.76334,51.908897,51.908897,148.42203,138.32355,148.42203,148.42203,35.028332,195.76334
2020-03-24,204.70114,32.306801,5.5313535,35.407707,148.84785,76.670273,169.63382,150.91644,204.70114,76.670273,204.70114,148.84785,169.63382,204.70114,169.63382,204.70114,169.63382,878.0683,204.70114,150.91644,148.84785,148.84785,204.70114,35.407707,204.70114,54.052925,54.052925,148.84785,150.91644,148.84785,148.84785,35.407707,204.70114
2020-03-25,205.58165,32.627312,5.4960213,35.617352,152.38631,78.971077,168.27054,160.70526,205.58165,78.971077,205.58165,152.38631,168.27054,205.58165,168.27054,205.58165,168.27054,894.05713,205.58165,160.70526,152.38631,152.38631,205.58165,35.617352,205.58165,54.401604,54.401604,152.38631,160.70526,152.38631,152.38631,35.617352,205.58165
2020-03-26,204.67198,32.306618,5.4706516,35.349388,152.3259,80.499306,169.56921,160.7619,204.67198,80.499306,204.67198,152.3259,169.56921,204.67198,169.56921,204.67198,169.56921,895.44812,204.67198,160.7619,152.3259,152.3259,204.67198,35.349388,204.67198,54.493176,54.493176,152.3259,160.7619,152.3259,152.3259,35.349388,204.67198
2020-03-27,201.61403,31.679642,5.3191581,35.292385,152.61761,77.977432,166.79167,161.34479,201.61403,77.977432,201.61403,152.61761,166.79167,201.61403,166.79167,201.61403,166.79167,886.22083,201.61403,161.34479,152.61761,152.61761,201.61403,35.292385,201.61403,53.584091,53.584091,152.61761,161.34479,152.61761,152.61761,35.292385,201.61403
2020-03-28,191.23488,29.103367,5.0912142,34.306389,150.42593,73.719246,159.34341,150.48703,191.23488,73.719246,191.23488,150.42593,159.34341,191.23488,159.34341,191.23488,159.34341,844.69611,191.23488,150.48703,150.42593,150.42593,191.23488,34.306389,191.23488,50.984653,50.984653,150.42593,150.48703,150.42593,150.42593,34.306389,191.23488
2020-03-29,169.91086,26.850653,4.8193517,32.529587,142.526,65.409393,147.51097,124.07041,169.91086,65.409393,169.91086,142.526,147.51097,169.91086,147.51097,169.91086,147.51097,761.17395,169.91086,124.07041,142.526,142.526,169.91086,32.529587,169.91086,47.546726,47.546726,142.526,124.07041,142.526,142.526,32.529587,169.91086
2020-03-30,190.89154,31.269289,5.0882721,35.89114,145.23558,74.89608,160.57877,135.64001,190.89154,74.89608,190.89154,145.23558,160.57877,190.89154,160.57877,190.89154,160.57877,830.18549,190.89154,135.64001,145.23558,145.23558,190.89154,35.89114,190.89154,50.694805,50.694805,145.23558,135.64001,145.23558,145.23558,35.89114,190.89154
2020-03-31,197.18297,31.889387,5.0450373,35.902729,145.82739,78.125076,162.97623,144.6985,197.18297,78.125076,197.18297,145.82739,162.97623,197.18297,162.97623,197.18297,162.97623,852.82751,197.18297,144.6985,145.82739,145.82739,197.18297,35.902729,197.18297,51.180218,51.180218,145.82739,144.6985,145.82739,145.82739,35.902729,197.18297
2020-04-01,193.25911,32.119541,5.0571656,34.630547,145.0004,78.210419,160.85919,141.28748,193.25911,78.210419,193.25911,145.0004,160.85919,193.25911,160.85919,193.25911,160.85919,841.88562,193.25911,141.28748,145.0004,145.0004,193.25911,34.630547,193.25911,51.461758,51.461758,145.0004,141.28748,145.0004,145.0004,34.630547,193.25911
2020-04-02,189.1669,32.225948,5.2143164,34.561939,146.10764,77.534622,159.20764,141.30098,189.1669,77.534622,189.1669,146.10764,159.20764,189.1669,159.20764,189.1669,159.20764,836.40186,189.1669,141.30098,146.10764,146.10764,189.1669,34.561939,189.1669,51.081875,51.081875,146.10764,141.30098,146.10764,146.10764,34.561939,189.1669
2020-04-03,186.63423,31.132778,5.27665,34.907177,147.47009,76.46933,157.56389,142.24425,186.63423,76.46933,186.63423,147.47009,157.56389,186.63423,157.56389,186.63423,157.56389,832.54083,186.63423,142.24425,147.47009,147.47009,186.63423,34.907177,186.63423,50.842419,50.842419,147.47009,142.24425,147.47009,147.47009,34.907177,186.63423
2020-04-04,179.65758,28.920633,5.1914926,33.69133,144.18439,72.63208,148.86305,123.72034,179.65758,72.63208,179.65758,144.18439,148.86305,179.65758,148.86305,179.65758,148.86305,787.17902,179.65758,123.72034,144.18439,144.18439,179.65758,33.69133,179.65758,50.31813,50.31813,144.18439,123.72034,144.18439,144.18439,33.69133,179.65758
2020-04-05,153.23051,26.472017,4.8224807,29.819977,130.05707,60.55275,132.43959,99.000198,153.23051,60.55275,153.23051,130.05707,132.43959,153.23051,132.43959,153.23051,132.43959,682.39984,153.23051,99.000198,130.05707,130.05707,153.23051,29.819977,153.23051,46.005222,46.005222,130.05707,99.000198,130.05707,130.05707,29.819977,153.23051
2020-04-06,170.48293,29.559765,5.1354384,34.143677,140.21822,71.990463,146.62801,115.14387,170.48293,71.990463,170.48293,140.21822,146.62801,170.48293,146.62801,170.48293,146.62801,762.55707,170.48293,115.14387,140.21822,140.21822,170.48293,34.143677,170.48293,49.254738,49.254738,140.21822,115.14387,140.21822,140.21822,34.143677,170.48293
2020-04-07,176.91609,29.776878,5.0792446,35.059414,142.60803,75.124123,148.99492,127.51411,176.91609,75.124123,176.91609,142.60803,148.99492,176.91609,148.99492,176.91609,148.99492,792.06799,176.91609,127.51411,142.60803,142.60803,176.91609,35.059414,176.91609,50.995155,50.995155,142.60803,127.51411,142.60803,142.60803,35.059414,176.91609
2020-04-08,177.50623,29.447315,5.0331054,35.171276,145.84624,75.879181,150.67609,136.56711,177.50623,75.879181,177.50623,145.84624,150.67609,177.50623,150.67609,177.50623,150.67609,807.18549,177.50623,136.56711,145.84624,145.84624,177.50623,35.171276,177.50623,51.058926,51.058926,145.84624,136.56711,145.84624,145.84624,35.171276,177.50623
2020-04-09,166.53098,28.28558,4.7727613,34.900597,145.11311,73.811928,142.14963,136.1333,166.53098,73.811928,166.53098,145.11311,142.14963,166.53098,142.14963,166.53098,142.14963,780.87024,166.53098,136.1333,145.11311,145.11311,166.53098,34.900597,166.53098,49.172333,49.172333,145.11311,136.1333,145.11311,145.11311,34.900597,166.53098
2020-04-10,147.51167,26.390301,4.4991407,33.485928,136.3511,61.160206,131.18376,127.44635,147.51167,61.160206,147.51167,136.3511,131.18376,147.51167,131.18376,147.51167,131.18376,714.72968,147.51167,127.44635,136.3511,136.3511,147.51167,33.485928,147.51167,46.701214,46.701214,136.3511,127.44635,136.3511,136.3511,33.485928,147.51167
2020-04-11,153.23544,25.013817,4.4135265,33.37471,136.92656,66.081322,133.77505,117.92612,153.23544,66.081322,153.23544,136.92656,133.77505,153.23544,133.77505,153.23544,133.77505,716.15546,153.23544,117.92612,136.92656,136.92656,153.23544,33.37471,153.23544,45.408882,45.408882,136.92656,117.92612,136.92656,136.92656,33.37471,153.23544
2020-04-12,148.06639,24.180004,4.2864032,33.545006,134.38777,61.540634,128.64436,119.70953,148.06639,61.540634,148.06639,134.38777,128.64436,148.06639,128.64436,148.06639,128.64436,697.15607,148.06639,119.70953,134.38777,134.38777,148.06639,33.545006,148.06639,42.795975,42.795975,134.38777,119.70953,134.38777,134.38777,33.545006,148.06639
2020-04-13,167.34624,27.142956,4.6514602,36.668873,142.83441,66.447662,146.96466,129.38603,167.34624,66.447662,167.34624,142.83441,146.96466,167.34624,146.96466,167.34624,146.96466,768.43707,167.34624,129.38603,142.83441,142.83441,167.34624,36.668873,167.34624,46.994808,46.994808,142.83441,129.38603,142.83441,142.83441,36.668873,167.34624
2020-04-14,174.1868,27.048841,4.8650117,36.65168,143.83475,68.906158,149.9108,119.06167,174.1868,68.906158,174.1868,143.83475,149.9108,174.1868,149.9108,174.1868,149.9108,773.76288,174.1868,119.06167,143.83475,143.83475,174.1868,36.65168,174.1868,49.297157,49.297157,143.83475,119.06167,143.83475,143.83475,36.65168,174.1868
2020-04-15,176.30464,27.393896,4.9209929,35.816986,143.43925,72.666298,152.14403,108.74329,176.30464,72.666298,176.30464,143.43925,152.14403,176.30464,152.14403,176.30464,152.14403,772.12628,176.30464,108.74329,143.43925,143.43925,176.30464,35.816986,176.30464,50.696888,50.696888,143.43925,108.74329,143.43925,143.43925,35.816986,176.30464
2020-04-16,175.46207,27.123297,4.9727135,35.163403,138.06683,74.496567,152.28235,108.2331,175.46207,74.496567,175.46207,138.06683,152.28235,175.46207,152.28235,175.46207,152.28235,766.80487,175.46207,108.2331,138.06683,138.06683,175.46207,35.163403,175.46207,51.004562,51.004562,138.06683,108.2331,138.06683,138.06683,35.163403,175.46207
2020-04-17,173.21176,26.230682,5.0488048,35.408932,140.51193,73.808723,151.41168,116.38065,173.21176,73.808723,173.21176,140.51193,151.41168,173.21176,151.41168,173.21176,151.41168,773.54224,173.21176,116.38065,140.51193,140.51193,173.21176,35.408932,173.21176,51.529095,51.529095,140.51193,116.38065,140.51193,140.51193,35.408932,173.21176
2020-04-18,171.95306,24.451221,4.936501,35.014519,140.87086,71.549873,147.67902,120.72817,171.95306,71.549873,171.95306,140.87086,147.67902,171.95306,147.67902,171.95306,147.67902,768.54138,171.95306,120.72817,140.87086,140.87086,171.95306,35.014519,171.95306,51.35817,51.35817,140.87086,120.72817,140.87086,140.87086,35.014519,171.95306
2020-04-19,157.51357,23.573738,4.7437534,33.588409,136.56721,64.222366,138.31009,123.11923,157.51357,64.222366,157.51357,136.56721,138.31009,157.51357,138.31009,157.51357,138.31009,730.36609,157.51357,123.11923,136.56721,136.56721,157.51357,33.588409,157.51357,48.727715,48.727715,136.56721,123.11923,136.56721,136.56721,33.588409,157.51357
2020-04-20,172.23077,25.839653,4.943037,36.073818,143.7562,72.505798,149.66656,142.10399,172.23077,72.505798,172.23077,143.7562,149.66656,172.23077,149.66656,172.23077,149.66656,799.30078,172.23077,142.10399,143.7562,143.7562,172.23077,36.073818,172.23077,52.180969,52.180969,143.7562,142.10399,143.7562,143.7562,36.073818,172.23077
2020-04-21,177.75848,26.241112,5.0937543,36.153793,145.93375,76.383514,152.64078,147.87633,177.75848,76.383514,177.75848,145.93375,152.64078,177.75848,152.64078,177.75848,152.64078,822.18848,177.75848,147.87633,145.93375,145.93375,177.75848,36.153793,177.75848,54.106968,54.106968,145.93375,147.87633,145.93375,145.93375,36.153793,177.75848
2020-04-22,176.60162,28.07118,5.203908,36.111767,147.34108,77.139412,153.18532,153.04013,176.60162,77.139412,176.60162,147.34108,153.18532,176.60162,153.18532,176.60162,153.18532,831.73358,176.60162,153.04013,147.34108,147.34108,176.60162,36.111767,176.60162,55.039139,55.039139,147.34108,153.04013,147.34108,147.34108,36.111767,176.60162
2020-04-23,175.11162,30.613901,5.3171945,37.126602,147.27698,77.219673,152.09619,151.86284,175.11162,77.219673,175.11162,147.27698,152.09619,175.11162,152.09619,175.11162,152.09619,833.19281,175.11162,151.86284,147.27698,147.27698,175.11162,37.126602,175.11162,56.567818,56.567818,147.27698,151.86284,147.27698,147.27698,37.126602,175.11162
2020-04-24,174.04611,32.461933,5.5697966,37.465244,145.89958,77.374588,150.82567,151.21851,174.04611,77.374588,174.04611,145.89958,150.82567,174.04611,150.82567,174.04611,150.82567,833.53424,174.04611,151.21851,145.89958,145.89958,174.04611,37.465244,174.04611,58.672829,58.672829,145.89958,151.21851,145.89958,145.89958,37.465244,174.04611
2020-04-25,168.39882,33.482327,5.6937528,35.984104,143.10695,74.622833,143.64989,141.88849,168.39882,74.622833,168.39882,143.10695,143.64989,168.39882,143.64989,168.39882,143.64989,805.73889,168.39882,141.88849,143.10695,143.10695,168.39882,35.984104,168.39882,58.911705,58.911705,143.10695,141.88849,143.10695,143.10695,35.984104,168.39882
2020-04-26,155.32401,34.110088,5.7403088,33.046406,129.8287,68.2136,134.1106,119.34843,155.32401,68.2136,155.32401,129.8287,134.1106,155.32401,134.1106,155.32401,134.1106,738.59711,155.32401,119.34843,129.8287,129.8287,155.32401,33.046406,155.32401,58.874954,58.874954,129.8287,119.34843,129.8287,129.8287,33.046406,155.32401
2020-04-27,168.36572,36.426075,6.2132258,34.45229,128.98984,76.404907,144.68462,132.56375,168.36572,76.404907,168.36572,128.98984,144.68462,168.36572,144.68462,168.36572,144.68462,791.72461,168.36572,132.56375,128.98984,128.98984,168.36572,34.45229,168.36572,63.624168,63.624168,128.98984,132.56375,128.98984,128.98984,34.45229,168.36572
2020-04-28,173.74318,36.338436,6.330348,33.638054,133.5313,80.590698,148.4906,141.62149,173.74318,80.590698,173.74318,133.5313,148.4906,173.74318,148.4906,173.74318,148.4906,819.78735,173.74318,141.62149,133.5313,133.5313,173.74318,33.638054,173.74318,65.50325,65.50325,133.5313,141.62149,133.5313,133.5313,33.638054,173.74318
2020-04-29,172.38341,37.713303,6.1503325,33.650467,139.12997,80.160194,148.08405,139.08078,172.38341,80.160194,172.38341,139.12997,148.08405,172.38341,148.08405,172.38341,148.08405,823.09644,172.38341,139.08078,139.12997,139.12997,172.38341,33.650467,172.38341,66.743919,66.743919,139.12997,139.08078,139.12997,139.12997,33.650467,172.38341
2020-04-30,168.08136,36.63343,6.1775055,32.960178,133.74602,82.426849,145.98676,126.52013,168.08136,82.426849,168.08136,133.74602,145.98676,168.08136,145.98676,168.08136,145.98676,800.72931,168.08136,126.52013,133.74602,133.74602,168.08136,32.960178,168.08136,68.197083,68.197083,133.74602,126.52013,133.74602,133.74602,32.960178,168.08136
2020-05-01,155.13885,33.741917,5.9330854,29.914284,126.86346,76.926559,125.90913,117.34109,155.13885,76.926559,155.13885,126.86346,125.90913,155.13885,125.90913,155.13885,125.90913,738.81458,155.13885,117.34109,126.86346,126.86346,155.13885,29.914284,155.13885,67.046173,67.046173,126.86346,117.34109,126.86346,126.86346,29.914284,155.13885
2020-05-02,157.405,32.984776,5.8352513,30.8356,126.43459,77.08429,127.2782,130.60149,157.405,77.08429,157.405,126.43459,127.2782,157.405,127.2782,157.405,127.2782,754.96075,157.405,130.60149,126.43459,126.43459,157.405,30.8356,157.405,66.501595,66.501595,126.43459,130.60149,126.43459,126.43459,30.8356,157.405
2020-05-03,151.60172,32.133911,5.8818688,31.521667,127.2628,71.914474,128.61696,133.5775,151.60172,71.914474,151.60172,127.2628,128.61696,151.60172,128.61696,151.60172,128.61696,747.65161,151.60172,133.5775,127.2628,127.2628,151.60172,31.521667,151.60172,65.140724,65.140724,127.2628,133.5775,127.2628,127.2628,31.521667,151.60172
2020-05-04,171.75822,36.778385,6.1009688,34.100319,135.66925,80.102028,142.01546,152.10712,171.75822,80.102028,171.75822,135.66925,142.01546,171.75822,142.01546,171.75822,142.01546,827.86786,171.75822,152.10712,135.66925,135.66925,171.75822,34.100319,171.75822,69.236137,69.236137,135.66925,152.10712,135.66925,135.66925,34.100319,171.75822
2020-05-05,173.17075,40.187042,5.925456,35.236187,137.48555,82.814369,147.64674,158.47084,173.17075,82.814369,173.17075,137.48555,147.64674,173.17075,147.64674,173.17075,147.64674,852.46429,173.17075,158.47084,137.48555,137.48555,173.17075,35.236187,173.17075,71.527351,71.527351,137.48555,158.47084,137.48555,137.48555,35.236187,173.17075
2020-05-06,168.02528,42.657162,6.0962958,35.157856,134.70842,82.409172,145.72011,145.35271,168.02528,82.409172,168.02528,134.70842,145.72011,168.02528,145.72011,168.02528,145.72011,834.98596,168.02528,145.35271,134.70842,134.70842,168.02528,35.157856,168.02528,74.858948,74.858948,134.70842,145.35271,134.70842,134.70842,35.157856,168.02528
2020-05-07,165.05049,43.415794,5.9695663,32.202679,127.50127,83.463699,143.4319,143.9827,165.05049,83.463699,165.05049,127.50127,143.4319,165.05049,143.4319,165.05049,143.4319,820.24469,165.05049,143.9827,127.50127,127.50127,165.05049,32.202679,165.05049,75.226593,75.226593,127.50127,143.9827,127.50127,127.50127,32.202679,165.05049
2020-05-08,166.72821,42.966858,5.7156301,32.19545,129.55,79.825661,143.06538,143.35112,166.72821,79.825661,166.72821,129.55,143.06538,166.72821,143.06538,166.72821,143.06538,817.88263,166.72821,143.35112,129.55,129.55,166.72821,32.19545,166.72821,74.484283,74.484283,129.55,143.35112,129.55,129.55,32.19545,166.72821
2020-05-09,162.05116,39.96978,5.5941558,32.259251,132.63373,75.764481,138.03383,121.23862,162.05116,75.764481,162.05116,132.63373,138.03383,162.05116,138.03383,162.05116,138.03383,778.68781,162.05116,121.23862,132.63373,132.63373,162.05116,32.259251,162.05116,71.142815,71.142815,132.63373,121.23862,132.63373,132.63373,32.259251,162.05116
2020-05-10,145.28416,36.782356,5.362103,27.154711,120.61792,68.600822,126.90008,108.61642,145.28416,68.600822,145.28416,120.61792,126.90008,145.28416,126.90008,145.28416,126.90008,705.68811,145.28416,108.61642,120.61792,120.61792,145.28416,27.154711,145.28416,66.369545,66.369545,120.61792,108.61642,120.61792,120.61792,27.154711,145.28416
2020-05-11,162.94269,39.953007,5.6319723,28.470823,128.33253,76.430191,137.1974,127.52217,162.94269,76.430191,162.94269,128.33253,137.1974,162.94269,137.1974,162.94269,137.1974,775.18756,162.94269,127.52217,128.33253,128.33253,162.94269,28.470823,162.94269,68.706795,68.706795,128.33253,127.52217,128.33253,128.33253,28.470823,162.94269
2020-05-12,168.11105,37.489189,5.632606,29.602129,131.61899,80.255547,143.09006,136.89186,168.11105,80.255547,168.11105,131.61899,143.09006,168.11105,143.09006,168.11105,143.09006,802.07892,168.11105,136.89186,131.61899,131.61899,168.11105,29.602129,168.11105,69.387466,69.387466,131.61899,136.89186,131.61899,131.61899,29.602129,168.11105
2020-05-13,170.82388,36.513817,5.7628775,31.316378,139.26831,82.516846,144.2621,143.74138,170.82388,82.516846,170.82388,139.26831,144.2621,170.82388,144.2621,170.82388,144.2621,823.19403,170.82388,143.74138,139.26831,139.26831,170.82388,31.316378,170.82388,68.988449,68.988449,139.26831,143.74138,139.26831,139.26831,31.316378,170.82388
2020-05-14,173.14832,37.437481,5.8339686,33.223114,142.14175,83.295341,145.09146,147.51903,173.14832,83.295341,173.14832,142.14175,145.09146,173.14832,145.09146,173.14832,145.09146,835.83978,173.14832,147.51903,142.14175,142.14175,173.14832,33.223114,173.14832,68.14933,68.14933,142.14175,147.51903,142.14175,142.14175,33.223114,173.14832
2020-05-15,175.84232,38.302776,5.6965222,34.283752,144.8674,83.415688,145.49886,151.96597,175.84232,83.415688,175.84232,144.8674,145.49886,175.84232,145.49886,175.84232,145.49886,847.44287,175.84232,151.96597,144.8674,144.8674,175.84232,34.283752,175.84232,67.56958,67.56958,144.8674,151.96597,144.8674,144.8674,34.283752,175.84232
2020-05-16,170.17336,38.040077,5.5782762,34.282963,144.87389,81.036003,142.40842,140.69002,170.17336,81.036003,170.17336,144.87389,142.40842,170.17336,142.40842,170.17336,142.40842,824.56378,170.17336,140.69002,144.87389,144.87389,170.17336,34.282963,170.17336,67.480812,67.480812,144.87389,140.69002,144.87389,144.87389,34.282963,170.17336
2020-05-17,156.0769,36.210579,5.3156981,33.83128,137.35605,74.276535,133.32716,129.77649,156.0769,74.276535,156.0769,137.35605,133.32716,156.0769,133.32716,156.0769,133.32716,772.05634,156.0769,129.77649,137.35605,137.35605,156.0769,33.83128,156.0769,65.885612,65.885612,137.35605,129.77649,137.35605,137.35605,33.83128,156.0769
2020-05-18,174.77316,38.925018,5.5140424,34.06889,137.32108,85.698723,145.05388,151.55991,174.77316,85.698723,174.77316,137.32108,145.05388,174.77316,145.05388,174.77316,145.05388,842.19611,174.77316,151.55991,137.32108,137.32108,174.77316,34.06889,174.77316,69.281395,69.281395,137.32108,151.55991,137.32108,137.32108,34.06889,174.77316
2020-05-19,180.2365,35.083931,5.4947524,32.469135,139.37454,89.997154,148.51448,161.88705,180.2365,89.997154,180.2365,139.37454,148.51448,180.2365,148.51448,180.2365,148.51448,863.69385,180.2365,161.88705,139.37454,139.37454,180.2365,32.469135,180.2365,70.636322,70.636322,139.37454,161.88705,139.37454,139.37454,32.469135,180.2365
2020-05-20,183.48547,35.3526,5.5956187,34.20977,143.60091,90.465424,149.70627,166.53308,183.48547,90.465424,183.48547,143.60091,149.70627,183.48547,149.70627,183.48547,149.70627,879.89783,183.48547,166.53308,143.60091,143.60091,183.48547,34.20977,183.48547,70.948708,70.948708,143.60091,166.53308,143.60091,143.60091,34.20977,183.48547
2020-05-21,184.90346,37.957409,5.6668615,34.509239,143.52029,85.661896,151.34641,160.20998,184.90346,85.661896,184.90346,143.52029,151.34641,184.90346,151.34641,184.90346,151.34641,874.48041,184.90346,160.20998,143.52029,143.52029,184.90346,34.509239,184.90346,70.704857,70.704857,143.52029,160.20998,143.52029,143.52029,34.509239,184.90346
2020-05-22,185.54791,38.807117,5.7215071,33.570415,135.18265,87.779625,148.44778,154.74403,185.54791,87.779625,185.54791,135.18265,148.44778,185.54791,148.44778,185.54791,148.44778,860.46777,185.54791,154.74403,135.18265,135.18265,185.54791,33.570415,185.54791,70.666725,70.666725,135.18265,154.74403,135.18265,135.18265,33.570415,185.54791
2020-05-23,179.16104,36.038853,5.6574244,30.519928,135.65176,85.88105,141.75856,153.30824,179.16104,85.88105,179.16104,135.65176,141.75856,179.16104,141.75856,179.16104,141.75856,837.99561,179.16104,153.30824,135.65176,135.65176,179.16104,30.519928,179.16104,70.018753,70.018753,135.65176,153.30824,135.65176,135.65176,30.519928,179.16104
2020-05-24,163.0278,35.075157,5.3533812,28.861305,130.92603,76.91584,132.84875,140.08348,163.0278,76.91584,163.0278,130.92603,132.84875,163.0278,132.84875,163.0278,132.84875,779.83435,163.0278,140.08348,130.92603,130.92603,163.0278,28.861305,163.0278,66.742615,66.742615,130.92603,140.08348,130.92603,130.92603,28.861305,163.0278
2020-05-25,182.66815,41.062279,5.5921426,33.024281,139.75659,86.823395,145.69118,153.21207,182.66815,86.823395,182.66815,139.75659,145.69118,182.66815,145.69118,182.66815,145.69118,857.79382,182.66815,153.21207,139.75659,139.75659,182.66815,33.024281,182.66815,69.96373,69.96373,139.75659,153.21207,139.75659,139.75659,33.024281,182.66815
2020-05-26,188.73833,43.655296,5.7035298,33.458969,142.64345,90.137039,136.20015,151.36745,188.73833,90.137039,188.73833,142.64345,136.20015,188.73833,136.20015,188.73833,136.20015,864.12616,188.73833,151.36745,142.64345,142.64345,188.73833,33.458969,188.73833,72.221939,72.221939,142.64345,151.36745,142.64345,142.64345,33.458969,188.73833
2020-05-27,191.88008,45.15987,5.7018166,34.512489,142.96178,92.358299,152.46603,156.1794,191.88008,92.358299,191.88008,142.96178,152.46603,191.88008,152.46603,191.88008,152.46603,894.69989,191.88008,156.1794,142.96178,142.96178,191.88008,34.512489,191.88008,73.480133,73.480133,142.96178,156.1794,142.96178,142.96178,34.512489,191.88008
2020-05-28,192.265,46.614243,5.7589126,36.052547,139.96056,93.709709,150.12134,159.80113,192.265,93.709709,192.265,139.96056,150.12134,192.265,150.12134,192.265,150.12134,899.30536,192.265,159.80113,139.96056,139.96056,192.265,36.052547,192.265,75.021942,75.021942,139.96056,159.80113,139.96056,139.96056,36.052547,192.265
2020-05-29,191.01857,45.634457,5.8326225,34.622536,129.43655,93.278458,144.27565,143.64157,191.01857,93.278458,191.01857,129.43655,144.27565,191.01857,144.27565,191.01857,144.27565,864.50397,191.01857,143.64157,129.43655,129.43655,191.01857,34.622536,191.01857,76.763542,76.763542,129.43655,143.64157,129.43655,129.43655,34.622536,191.01857
2020-05-30,180.16216,41.028179,5.792901,30.236322,122.65912,87.586777,137.66612,131.84958,180.16216,87.586777,180.16216,122.65912,137.66612,180.16216,137.66612,180.16216,137.66612,813.87305,180.16216,131.84958,122.65912,122.65912,180.16216,30.236322,180.16216,76.891884,76.891884,122.65912,131.84958,122.65912,122.65912,30.236322,180.16216
2020-05-31,160.82053,37.853771,5.5888624,28.281576,116.85561,77.735924,128.83234,119.79375,160.82053,77.735924,160.82053,116.85561,128.83234,160.82053,128.83234,160.82053,128.83234,749.41754,160.82053,119.79375,116.85561,116.85561,160.82053,28.281576,160.82053,73.655159,73.655159,116.85561,119.79375,116.85561,116.85561,28.281576,160.82053
2020-06-01,188.86278,43.937767,6.0447164,28.672592,122.46588,86.195656,141.3643,142.59804,188.86278,86.195656,188.86278,122.46588,141.3643,188.86278,141.3643,188.86278,141.3643,837.74823,188.86278,142.59804,122.46588,122.46588,188.86278,28.672592,188.86278,77.606483,77.606483,122.46588,142.59804,122.46588,122.46588,28.672592,188.86278
2020-06-02,199.26476,45.897346,6.1086025,28.026741,126.38974,91.118782,148.05049,149.85519,199.26476,91.118782,199.26476,126.38974,148.05049,199.26476,148.05049,199.26476,148.05049,875.20007,199.26476,149.85519,126.38974,126.38974,199.26476,28.026741,199.26476,80.488411,80.488411,126.38974,149.85519,126.38974,126.38974,28.026741,199.26476
2020-06-03,203.3448,48.599659,6.4130216,27.524683,126.00203,96.619507,150.05873,157.3873,203.3448,96.619507,203.3448,126.00203,150.05873,203.3448,150.05873,203.3448,150.05873,900.44989,203.3448,157.3873,126.00203,126.00203,203.3448,27.524683,203.3448,84.500168,84.500168,126.00203,157.3873,126.00203,126.00203,27.524683,203.3448
